DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;MOOD;PLAYLISTID;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.39715932698782636;0.6142857142857143;0.5454545454545454;0.15650651198423987;0.6532563422945853;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:6mFCdvzQMgTlqJfY5NRIia;Outlandish;Look Into My Eyes;0.719;0.725;0.0;0.103
0.24872604316409327;0.6142857142857143;0.45454545454545453;0.10988289372879499;0.6102801968951154;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:2yVvXAQIuYpd6PIetGYppQ;t.A.T.u.;All The Things She Said - Original Album Version (Edited);0.605;0.828;0.00253;0.032
0.2753466070004346;0.5285714285714286;0.6363636363636364;0.2975890805046984;0.9578758046194623;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0Y0UpD43PBynNaThxlLh0m;Alphabeat;The Spell;0.669;0.921;0.0517;0.00316
1.0;0.38571428571428573;0.0;0.25814193467690244;0.6575160923892465;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3XvIaRTU49QDVCZeHgURdf;OutKast;Roses;0.751;0.708;1.83E-5;0.0481
0.23548262308548287;0.9714285714285714;0.0;0.047288106443190224;0.2575728890571753;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0vg4WnUWvze6pBOJDTq99k;James Blunt;You're Beautiful;0.675;0.479;1.76E-5;0.633
0.4835066169341936;0.8571428571428571;0.9090909090909091;0.1412936412389187;0.7649564558879212;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:38xWaVFKaxZlMFvzNff2aW;The Script;Breakeven;0.63;0.698;0.0;0.173
0.430719194601384;0.9714285714285714;0.18181818181818182;0.22724714270079274;0.7470655054903446;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:5rb9QrpfcKFHM1EUbSIurX;Usher;Yeah!;0.894;0.791;0.0;0.0183
0.367806979420881;0.5857142857142857;0.36363636363636365;0.33648118325802473;0.7624006058311245;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0WfKDYeUAoLA3vdvLKKWMW;Lady Gaga;Poker Face;0.85;0.817;1.9E-6;0.138
0.30508102222200995;0.8;0.7272727272727273;0.7001282071326945;0.6875236652783036;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:15f8Cv8RXUlOOCIf2oaceN;Shakira;Underneath Your Clothes;0.616;0.597;0.0;0.686
0.6349343560010889;0.34285714285714286;0.7272727272727273;0.3444941290514236;0.804903445664521;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4cXoyAYEdgTWqKLv8RwkSJ;Nephew;Mexico Ligger I Spanien;0.698;0.868;0.0211;0.00746
0.15894014432605655;0.24285714285714285;1.0;0.11030503916571553;0.9243657705414614;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3fsghmcEnT7K9f30ohHDRn;50 Cent;In Da Club;0.901;0.72;0.0;0.262
0.10258516526813985;0.5714285714285714;0.5454545454545454;0.9226144874059945;0.6881862930708065;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4uqNn56KFQ7NtJ35xWZKvf;Alphabeat;Fascination;0.491;0.831;7.88E-5;2.85E-4
0.5105092484251649;0.7857142857142857;0.5454545454545454;0.3652261605090762;0.663479742521772;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:6tXjP6xgPJ7Xr1igrO6bOE;Rihanna;Don't Stop The Music;0.835;0.669;6.92E-5;0.0336
0.34087120976946994;0.5285714285714286;0.5454545454545454;0.48524054472396394;0.765619083680424;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:1piKQrJZ18Mrx7Zen6HrpB;P!nk;Please Don't Leave Me;0.59;0.841;0.0;0.0091
0.21777856313906785;0.4857142857142857;0.45454545454545453;0.14936912709704656;0.75766755017039;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0mIllpvSLn6pEgBNTkCmKX;Maroon 5;This Love;0.717;0.858;0.0;0.0598
0.35538978064540777;0.45714285714285713;0.45454545454545453;0.7665379383667662;0.5867095797046573;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:1tLRQ2BjSoSpEkq3EOQyuD;Outlandish;Walou;0.673;0.633;1.2E-5;0.121
0.23370123264577075;0.1;0.5454545454545454;0.4220281742991604;0.8251609238924649;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7N12TgPErB6oeayRg6KQtd;Aqua;Around The World;0.698;0.979;3.15E-4;0.0025
0.2765548959582018;1.0;0.9090909090909091;0.1882065072937351;0.6341347974252176;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V;Shakira;Hips Don't Lie;0.778;0.824;0.0;0.284
0.34679325841623404;0.7857142857142857;0.36363636363636365;0.05473037414593728;0.7498106777735706;1.0;END;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4x3SQvTgvqSTU3nOL1urZh;Hoobastank;The Reason;0.473;0.643;0.0;0.0134
